=========================================================================================
Filename: ../output/Zip_InventoryMeasure_Public_AllHomes.csv
Key: zipcode, city, county, msa, statename.
Dimension: 11111 x 98.

|var       |type      | n_NA| ch.min| ch.max| ch.n_unique|    num.mean|      num.sd| num.p0| num.p50| num.p100|
|2015-07  |numeric   |    0|     NA|     NA|          NA|     3.803497|     1.403655|    1.0648452|     3.549927|    10.107190|
|2015-08  |numeric   |    0|     NA|     NA|          NA|     3.845920|     1.545569|    0.6410256|     3.518779|    11.135858|
|2015-09  |numeric   |    0|     NA|     NA|          NA|     3.815436|     1.429188|    1.0554090|     3.635250|    11.111111|
|2015-10  |numeric   |    0|     NA|     NA|          NA|     3.735452|     1.335224|    1.1628452|     3.497135|    10.000000|
|2015-11  |numeric   |    0|     NA|     NA|          NA|     3.824942|     1.556070|    0.1677995|     3.511554|    11.686144|
|2015-12  |numeric   |    0|     NA|     NA|          NA|     3.995139|     1.639479|    0.3830073|     3.705076|    13.526570|
|2016-01  |numeric   |    0|     NA|     NA|          NA|     3.931639|     1.414434|    0.9435743|     3.653290|    11.811735|
|2016-02  |numeric   |    0|     NA|     NA|          NA|     3.770886|     1.592990|    1.0663254|     3.520444|    18.750000|
|2016-03  |numeric   |    0|     NA|     NA|          NA|     3.647471|     1.262162|    0.6493506|     3.470653|    10.797028|
|2016-04  |numeric   |    0|     NA|     NA|          NA|     3.553531|     1.265247|    0.5988383|     3.382624|    10.216422|
|2016-05  |numeric   |    0|     NA|     NA|          NA|     3.550116|     1.301097|    1.0962567|     3.333333|    10.020040|
|2016-06  |numeric   |    0|     NA|     NA|          NA|     3.512542|     1.234255|    0.0476644|     3.350504|    10.571755|
|2016-07  |numeric   |    0|     NA|     NA|          NA|     3.573397|     1.352429|    0.0215878|     3.301265|    12.500000|
|2016-08  |numeric   |    0|     NA|     NA|          NA|     3.513791|     1.293351|    0.7704160|     3.340683|    11.515656|
|2016-09  |numeric   |    0|     NA|     NA|          NA|     3.420208|     1.321300|    0.2261164|     3.224697|    13.222186|
|2016-10  |numeric   |    0|     NA|     NA|          NA|     3.463692|     1.320611|    0.1435750|     3.365554|    11.616162|
|2016-11  |numeric   |    0|     NA|     NA|          NA|     3.418404|     1.233328|    0.0285878|     3.226730|     9.411865|
|2016-12  |numeric   |    0|     NA|     NA|          NA|     3.451989|     1.618605|    0.0285959|     3.226928|    18.166667|
|2017-01  |numeric   |    0|     NA|     NA|          NA|     3.460790|     1.321997|    0.1481481|     3.243936|    10.795243|
|2017-02  |numeric   |    0|     NA|     NA|          NA|     3.467766|     1.236685|    0.7936508|     3.267491|    10.714286|
|2017-03  |numeric   |    0|     NA|     NA|          NA|     3.376808|     1.139072|    1.2752376|     3.225807|    10.393162|
|2017-04  |numeric   |    0|     NA|     NA|          NA|     3.273674|     1.086778|    0.8163401|     3.088832|     8.219178|
|2017-05  |numeric   |    0|     NA|     NA|          NA|     3.289344|     1.051951|    0.8130633|     3.178862|     7.085427|
|2017-06  |numeric   |    0|     NA|     NA|          NA|     3.286637|     1.076139|    0.6352483|     3.110877|     8.788837|
|2017-07  |numeric   |    0|     NA|     NA|          NA|     3.282075|     1.486106|    0.0053286|     3.110957|    23.728814|
|2017-08  |numeric   |    0|     NA|     NA|          NA|     3.223459|     1.120720|    0.5129520|     3.085476|     8.282379|
|2017-09  |numeric   |    0|     NA|     NA|          NA|     3.337229|     1.888918|    0.0020027|     3.107838|    33.097084|
=========================================================================================

=========================================================================================
Filename: ../output/Zip_MedianPctOfPriceReduction_SingleFamilyResidence.csv
Key: zipcode, city, county, stateabb, msa.
Dimension: 7428 x 90.

|var      |type      | n_NA| ch.min| ch.max| ch.n_unique|     num.mean|       num.sd|       num.p0|      num.p50|    num.p100|
|:--------|:---------|----:|------:|------:|-----------:|------------:|------------:|------------:|------------:|-----------:|
|city     |character |    0|      3|     30|        3969|           NA|           NA|           NA|           NA|          NA|
|county   |character |    0|      3|     22|         978|           NA|           NA|           NA|           NA|          NA|
|stateabb |character |    0|      2|      2|          51|           NA|           NA|           NA|           NA|          NA|
|msa      |character |  241|      3|     34|         657|           NA|           NA|           NA|           NA|          NA|
|zipcode  |numeric   |    0|     NA|     NA|          NA| 47817.093834| 27829.905533| 1001.0000000| 44133.500000| 99801.00000|
|2010-09  |numeric   |    0|     NA|     NA|          NA|     5.388451|     2.134907|    0.0223040|     4.959432|    28.02271|
|2010-10  |numeric   |    0|     NA|     NA|          NA|     5.197523|     2.165857|    0.7042254|     4.779577|    44.80000|
|2010-11  |numeric   |    0|     NA|     NA|          NA|     5.240211|     2.232640|    0.0476417|     4.786908|    24.12248|
|2010-12  |numeric   |    0|     NA|     NA|          NA|     5.639206|     2.415025|    0.0804182|     5.101944|    28.93275|
|2011-01  |numeric   |    0|     NA|     NA|          NA|     5.501665|     2.279897|    0.9091322|     5.011382|    32.03883|
|2011-02  |numeric   |    0|     NA|     NA|          NA|     5.477820|     2.417102|    0.6040244|     5.000000|    28.67384|
|2011-03  |numeric   |    0|     NA|     NA|          NA|     5.250330|     2.221799|    1.1398000|     4.774205|    30.00000|
|2011-04  |numeric   |    0|     NA|     NA|          NA|     5.015262|     2.112165|    0.6720430|     4.554285|    22.30697|
|2011-05  |numeric   |    0|     NA|     NA|          NA|     4.888159|     2.065193|    0.0760030|     4.406852|    29.77528|
|2011-06  |numeric   |    0|     NA|     NA|          NA|     4.861099|     1.976600|    0.6654951|     4.432538|    26.20865|
|2011-07  |numeric   |    0|     NA|     NA|          NA|     4.877950|     2.003887|    0.8438819|     4.417966|    22.58065|
|2011-08  |numeric   |    0|     NA|     NA|          NA|     4.894702|     2.016059|    0.0923958|     4.440583|    28.00000|
|2011-09  |numeric   |    0|     NA|     NA|          NA|     4.924049|     2.036742|    0.0631313|     4.481807|    24.44444|
|2011-10  |numeric   |    0|     NA|     NA|          NA|     5.000013|     2.276024|    0.5882353|     4.524887|    44.96855|
|2011-11  |numeric   |    0|     NA|     NA|          NA|     5.097081|     2.228280|    0.0934754|     4.607715|    25.21008|
|2011-12  |numeric   |    0|     NA|     NA|          NA|     5.409408|     2.525002|    0.0005155|     4.946081|    29.10095|
|2012-01  |numeric   |    0|     NA|     NA|          NA|     5.099498|     2.317172|    0.2891009|     4.627644|    29.39394|
|2012-02  |numeric   |    0|     NA|     NA|          NA|     4.878024|     2.181817|    0.1473840|     4.435947|    25.00000|
|2012-03  |numeric   |    0|     NA|     NA|          NA|     4.711634|     2.095020|    0.0948047|     4.256225|    24.50000|
|2012-04  |numeric   |    0|     NA|     NA|          NA|     4.659612|     2.149650|    0.0500000|     4.160000|    26.92308|
|2012-05  |numeric   |    0|     NA|     NA|          NA|     4.577659|     2.067387|    0.0503018|     4.090212|    30.01501|
|2012-06  |numeric   |    0|     NA|     NA|          NA|     4.540171|     2.062366|    0.0503905|     4.067797|    36.69113|
|2012-07  |numeric   |    0|     NA|     NA|          NA|     4.558911|     2.089364|    0.0000345|     4.068096|    32.84635|
|2012-08  |numeric   |    0|     NA|     NA|          NA|     4.554507|     2.134498|    0.0445038|     4.074319|    40.38825|
|2012-09  |numeric   |    0|     NA|     NA|          NA|     4.505465|     2.067879|    0.0964000|     4.019003|    25.64103|
|2012-10  |numeric   |    0|     NA|     NA|          NA|     4.541901|     2.156506|    0.0439331|     4.040115|    42.17926|
|2012-11  |numeric   |    0|     NA|     NA|          NA|     4.662483|     2.328978|    0.0235668|     4.148628|    26.84211|
|2012-12  |numeric   |    0|     NA|     NA|          NA|     5.064903|     2.665080|    0.0013334|     4.541537|    31.59788|
|2013-01  |numeric   |    0|     NA|     NA|          NA|     4.892100|     2.486703|    0.0444840|     4.347826|    37.29097|
|2013-02  |numeric   |    0|     NA|     NA|          NA|     4.709217|     2.431921|    0.0125031|     4.144628|    40.81633|
|2013-03  |numeric   |    0|     NA|     NA|          NA|     4.514348|     2.301481|    0.0277855|     4.000000|    49.03121|
|2013-04  |numeric   |    0|     NA|     NA|          NA|     4.341363|     2.132058|    0.1010612|     3.847634|    24.58338|
|2013-05  |numeric   |    0|     NA|     NA|          NA|     4.261603|     2.021874|    0.0021334|     3.789856|    27.32240|
|2013-06  |numeric   |    0|     NA|     NA|          NA|     4.185271|     1.964839|    0.2679369|     3.722510|    29.50794|
|2013-07  |numeric   |    0|     NA|     NA|          NA|     4.209924|     1.978554|    0.0077295|     3.734940|    28.57143|
|2013-08  |numeric   |    0|     NA|     NA|          NA|     4.181756|     1.912733|    0.7919967|     3.722567|    25.00000|
|2013-09  |numeric   |    0|     NA|     NA|          NA|     4.156244|     1.893662|    0.1323452|     3.717472|    25.31646|
|2013-10  |numeric   |    0|     NA|     NA|          NA|     4.207414|     1.914380|    0.2571879|     3.772449|    25.29976|
|2013-11  |numeric   |    0|     NA|     NA|          NA|     4.325120|     2.065705|    0.0017864|     3.849115|    24.70202|
|2013-12  |numeric   |    0|     NA|     NA|          NA|     4.727379|     2.364432|    0.0017865|     4.227796|    32.00000|
|2014-01  |numeric   |    0|     NA|     NA|          NA|     4.517509|     2.215852|    0.0005559|     4.003203|    23.38287|
|2014-02  |numeric   |    0|     NA|     NA|          NA|     4.385629|     2.292864|    0.0185787|     3.843022|    32.48565|
|2014-03  |numeric   |    0|     NA|     NA|          NA|     4.098313|     1.997542|    0.0591366|     3.619281|    24.00000|
|2014-04  |numeric   |    0|     NA|     NA|          NA|     3.939475|     1.827160|    0.1612903|     3.512754|    25.83333|
|2014-05  |numeric   |    0|     NA|     NA|          NA|     3.861141|     1.702783|    0.5115116|     3.475808|    23.46363|
|2014-06  |numeric   |    0|     NA|     NA|          NA|     3.803575|     1.635325|    0.2283105|     3.450656|    22.22222|
|2014-07  |numeric   |    0|     NA|     NA|          NA|     3.820526|     1.604577|    0.2103454|     3.477435|    24.00000|
|2014-08  |numeric   |    0|     NA|     NA|          NA|     3.812242|     1.593786|    0.0294811|     3.461223|    20.11206|
|2014-09  |numeric   |    0|     NA|     NA|          NA|     3.821370|     1.591442|    0.0893171|     3.485596|    21.22222|
|2014-10  |numeric   |    0|     NA|     NA|          NA|     3.890053|     1.699447|    0.0938527|     3.514346|    21.76339|
|2014-11  |numeric   |    0|     NA|     NA|          NA|     4.010648|     1.935517|    0.0050003|     3.572704|    23.52710|
|2014-12  |numeric   |    0|     NA|     NA|          NA|     4.335523|     2.285534|    0.0200602|     3.846894|    35.17588|
|2015-01  |numeric   |    0|     NA|     NA|          NA|     4.123497|     2.125962|    0.0299402|     3.645324|    42.85714|
|2015-02  |numeric   |    0|     NA|     NA|          NA|     4.034063|     2.105808|    0.0100135|     3.548387|    28.57143|
|2015-03  |numeric   |    0|     NA|     NA|          NA|     3.832177|     1.887368|    0.0161447|     3.387097|    26.70537|
|2015-04  |numeric   |    0|     NA|     NA|          NA|     3.760581|     1.758288|    0.2071823|     3.346084|    22.92152|
|2015-05  |numeric   |    0|     NA|     NA|          NA|     3.719282|     1.674827|    0.0845309|     3.338898|    23.07692|
|2015-06  |numeric   |    0|     NA|     NA|          NA|     3.697821|     1.661200|    0.6259781|     3.329998|    20.40816|
|2015-07  |numeric   |    0|     NA|     NA|          NA|     3.726770|     1.666769|    0.0169846|     3.375527|    25.00000|
|2015-08  |numeric   |    0|     NA|     NA|          NA|     3.702175|     1.671316|    0.0771605|     3.335001|    33.33333|
|2015-09  |numeric   |    0|     NA|     NA|          NA|     3.706764|     1.646626|    0.3847634|     3.341690|    24.49470|
|2015-10  |numeric   |    0|     NA|     NA|          NA|     3.728022|     1.711940|    0.1018849|     3.341255|    23.43934|
|2015-11  |numeric   |    0|     NA|     NA|          NA|     3.764496|     1.868629|    0.0718649|     3.334445|    28.57143|
|2015-12  |numeric   |    0|     NA|     NA|          NA|     4.090087|     2.166713|    0.0003333|     3.582997|    26.10966|
|2016-01  |numeric   |    0|     NA|     NA|          NA|     3.855578|     1.916731|    0.0002778|     3.409551|    29.23313|
|2016-02  |numeric   |    0|     NA|     NA|          NA|     3.780966|     1.925396|    0.0002201|     3.338898|    25.03129|
|2016-03  |numeric   |    0|     NA|     NA|          NA|     3.664039|     1.829754|    0.0393701|     3.256972|    48.27586|
|2016-04  |numeric   |    0|     NA|     NA|          NA|     3.584288|     1.701288|    0.0588755|     3.225807|    32.85714|
|2016-05  |numeric   |    0|     NA|     NA|          NA|     3.523967|     1.610081|    0.0175577|     3.169365|    22.77992|
|2016-06  |numeric   |    0|     NA|     NA|          NA|     3.511724|     1.576600|    0.1101514|     3.157503|    27.50000|
|2016-07  |numeric   |    0|     NA|     NA|          NA|     3.475263|     1.549245|    0.0959233|     3.125488|    21.42857|
|2016-08  |numeric   |    0|     NA|     NA|          NA|     3.484376|     1.515282|    0.1342282|     3.134027|    17.81250|
|2016-09  |numeric   |    0|     NA|     NA|          NA|     3.509906|     1.554839|    0.2256949|     3.193713|    21.05263|
|2016-10  |numeric   |    0|     NA|     NA|          NA|     3.563633|     1.673044|    0.0744048|     3.216786|    39.87976|
|2016-11  |numeric   |    0|     NA|     NA|          NA|     3.600412|     1.776719|    0.0671141|     3.193414|    31.05516|
|2016-12  |numeric   |    0|     NA|     NA|          NA|     3.849013|     2.142192|    0.0001146|     3.336395|    25.01002|
|2017-01  |numeric   |    0|     NA|     NA|          NA|     3.621909|     1.845398|    0.0002188|     3.192692|    20.04008|
|2017-02  |numeric   |    0|     NA|     NA|          NA|     3.543746|     1.951093|    0.0002711|     3.090909|    36.45485|
|2017-03  |numeric   |    0|     NA|     NA|          NA|     3.433539|     1.658796|    0.0182414|     3.034901|    19.22131|
|2017-04  |numeric   |    0|     NA|     NA|          NA|     3.399730|     1.669294|    0.0426649|     3.008472|    25.64103|
|2017-05  |numeric   |    0|     NA|     NA|          NA|     3.365313|     1.491758|    0.0555864|     3.018605|    17.12204|
|2017-06  |numeric   |    0|     NA|     NA|          NA|     3.335774|     1.451026|    0.0373274|     3.015418|    20.66241|
|2017-07  |numeric   |    0|     NA|     NA|          NA|     3.312891|     1.415335|    0.0005255|     2.986804|    17.26607|
|2017-08  |numeric   |    0|     NA|     NA|          NA|     3.308872|     1.425937|    0.0416840|     3.000003|    21.09091|
